id,text,html,type,user.id,user.role,user.created_at,user.updated_at,user.last_active,user.banned,user.online,user.teams,user.lastName,user.name,user.photoUrl,user.title,user.company,user.country,user.firstName,user.industry,attachments,latest_reactions,own_reactions,reaction_counts.fire,reaction_scores.fire,reply_count,cid,created_at,updated_at,shadowed,mentioned_users,silent,pinned,pinned_at,pinned_by,pin_expires,reaction_counts,reaction_scores,reaction_counts.+1,reaction_counts.clap,reaction_scores.+1,reaction_scores.clap,replies,reaction_counts.hearts,reaction_scores.hearts,reaction_counts.joy,reaction_scores.joy
6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20,first! been waiting for this session all morning,"<p>first! been waiting for this session all morning</p>
",regular,6f054770-5300-4f65-bfd3-37d22df73fdf,user,2021-11-16T14:57:34.683951Z,2021-11-16T16:30:54.877517Z,2021-11-16T17:48:03.054676Z,false,false,"[""708c9aea-63b1-47d9-92de-20d1094982b7""]",Montenegro,Michael Montenegro,https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417578/ring/snowball_voiz2u.png,Producer / Director of Production,Alliant Events,US,Michael,Events Services,[],"[{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""c2acd3d1-0ae1-4be3-87d0-f7ec7b1f3d56"",""user"":{""id"":""c2acd3d1-0ae1-4be3-87d0-f7ec7b1f3d56"",""role"":""user"",""created_at"":""2021-11-15T16:36:48.412556Z"",""updated_at"":""2021-11-16T15:02:30.974354Z"",""last_active"":""2021-11-17T07:54:28.92051Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""country"":""IL"",""firstName"":""Orian"",""lastName"":""Galkowicz"",""name"":""Orian Galkowicz"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417576/ring/cake-1_koewmi.png"",""title"":""Frontend Developer"",""company"":""Bizzabo""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:30:28.881227Z"",""updated_at"":""2021-11-16T16:30:28.881227Z""},{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""985029e4-d5ad-4a6f-a32a-759afe80d8de"",""user"":{""id"":""985029e4-d5ad-4a6f-a32a-759afe80d8de"",""role"":""user"",""created_at"":""2021-11-15T17:43:50.520122Z"",""updated_at"":""2021-11-16T14:15:34.812179Z"",""last_active"":""2021-11-18T21:23:51.978649018Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/c_crop,g_custom,f_auto/v1596735521/huqfoyzdmcks6u67se0n.jpg"",""title"":""Account Executive"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Patricia"",""lastName"":""Nygaard"",""name"":""Patricia Nygaard""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:19:08.76165Z"",""updated_at"":""2021-11-16T16:19:08.76165Z""},{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""user"":{""id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""role"":""user"",""created_at"":""2021-11-16T14:38:11.358749Z"",""updated_at"":""2021-11-16T14:42:23.406943Z"",""last_active"":""2021-11-16T18:01:17.379479Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""lastName"":""Garrison"",""name"":""Grady Garrison"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/luck_axxo09.png"",""title"":""Account Development Manager"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Grady""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:16:15.768261Z"",""updated_at"":""2021-11-16T16:16:15.768261Z""},{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""9c8270f9-569d-4b25-84eb-81694d3b12d7"",""user"":{""id"":""9c8270f9-569d-4b25-84eb-81694d3b12d7"",""role"":""user"",""created_at"":""2021-11-16T14:51:23.981947Z"",""updated_at"":""2021-11-16T14:51:24.35971Z"",""last_active"":""2021-11-16T18:46:27.474225Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""company"":""Bizzabo"",""country"":"""",""firstName"":""Oleg"",""lastName"":""Kaplun"",""name"":""Oleg Kaplun"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636639011/uc8rt6vl4dwlnutjaoq9.jpg"",""title"":""Backend Developer""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:16:12.321005Z"",""updated_at"":""2021-11-16T16:16:12.321005Z""},{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""fe2a21b1-df5e-49c4-a15f-0181592aa183"",""user"":{""id"":""fe2a21b1-df5e-49c4-a15f-0181592aa183"",""role"":""user"",""created_at"":""2021-11-15T20:39:44.228387Z"",""updated_at"":""2021-11-15T20:55:55.890008Z"",""last_active"":""2021-11-16T17:59:47.430643Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""lastName"":""Yassine"",""name"":""Gigi Yassine"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1637009751/spkdkydqgfbjs7vnuyw7.jpg"",""title"":""Customer Success Manager"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Gigi""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:16:10.73463Z"",""updated_at"":""2021-11-16T16:16:10.73463Z""},{""message_id"":""6f054770-5300-4f65-bfd3-37d22df73fdf-5d750ac8-3bb4-4fc5-9671-91f9fbf61c20"",""user_id"":""b04a0c7d-239b-4a13-bf18-d609643fbc89"",""user"":{""id"":""b04a0c7d-239b-4a13-bf18-d609643fbc89"",""role"":""user"",""created_at"":""2021-11-11T13:15:40.295814Z"",""updated_at"":""2021-11-16T17:15:27.621656Z"",""last_active"":""2021-11-17T10:43:34.966949Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""firstName"":""Laura"",""lastName"":""Meliksetyan"",""name"":""Laura Meliksetyan"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636998942/oe4gapbxu3c4svccsmk0.png"",""title"":""Manager, Client Support"",""company"":""Bizzabo"",""country"":""UA""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:14:56.661057Z"",""updated_at"":""2021-11-16T16:14:56.661057Z""}]",[],6,6,0,messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f,2021-11-16T16:13:47.782Z,2021-11-16T16:30:28.885193Z,false,[],false,false,null,null,null,"{""fire"":6}","{""fire"":6}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
e9fc146b-9dcd-48f2-a905-852094c86940-df5b18bd-2c60-4353-a000-8282fc32b315,So excited for this session! ,"<p>So excited for this session!</p>
",regular,e9fc146b-9dcd-48f2-a905-852094c86940,user,2021-11-16T15:04:20.941608Z,2021-11-16T15:04:21.235605Z,2021-11-17T00:47:06.320238Z,false,false,"[""708c9aea-63b1-47d9-92de-20d1094982b7""]",Ramsey-Gonzalez,Aleecia Ramsey-Gonzalez,https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/chat_kvmx5y.png,undefined,Bargreen Ellingson,undefined,Aleecia,Hospitality,[],[],[],undefined,undefined,0,messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f,2021-11-16T16:14:00.07Z,2021-11-16T16:14:00.07Z,false,[],false,false,null,null,null,{},{},undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
34f67a03-0e72-4024-bbe6-feadc07e4684-7e7d9167-5cfa-4440-a1cf-e450e4b4fdd2,can't wait to see what other people are doing about networking online.. not so easy...,"<p>can’t wait to see what other people are doing about networking online.. not so easy…</p>
",regular,34f67a03-0e72-4024-bbe6-feadc07e4684,user,2021-11-16T10:01:55.334199Z,2021-11-16T10:01:56.036338Z,2021-11-16T17:48:33.239582Z,false,false,"[""708c9aea-63b1-47d9-92de-20d1094982b7""]",Reynolds,Jen Reynolds,https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/fox_y5gq07.png,Events Coordinator,CRAC,undefined,Jen,undefined,[],"[{""message_id"":""34f67a03-0e72-4024-bbe6-feadc07e4684-7e7d9167-5cfa-4440-a1cf-e450e4b4fdd2"",""user_id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""user"":{""id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""role"":""user"",""created_at"":""2021-11-16T14:38:11.358749Z"",""updated_at"":""2021-11-16T14:42:23.406943Z"",""last_active"":""2021-11-16T18:01:17.379479Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""firstName"":""Grady"",""lastName"":""Garrison"",""name"":""Grady Garrison"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/luck_axxo09.png"",""title"":""Account Development Manager"",""company"":""Bizzabo"",""country"":""US""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:16:17.550863Z"",""updated_at"":""2021-11-16T16:16:17.550863Z""},{""message_id"":""34f67a03-0e72-4024-bbe6-feadc07e4684-7e7d9167-5cfa-4440-a1cf-e450e4b4fdd2"",""user_id"":""efb86d8a-fc7d-43d1-9085-b87682da241d"",""user"":{""id"":""efb86d8a-fc7d-43d1-9085-b87682da241d"",""role"":""user"",""created_at"":""2021-11-15T16:42:01.706788Z"",""updated_at"":""2021-11-15T16:55:46.416718Z"",""last_active"":""2021-11-16T18:02:50.400526Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""company"":""Markey's"",""country"":""US"",""firstName"":""Abigail Sweeney"",""industry"":""Broadcast Media"",""lastName"":""Markey's"",""name"":""Abigail Sweeney Markey's"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636995342/dgvf1jlr9fcrxa9gqjrf.jpg"",""title"":""ESP""},""type"":""clap"",""score"":1,""created_at"":""2021-11-16T16:14:36.749674Z"",""updated_at"":""2021-11-16T16:14:36.749674Z""},{""message_id"":""34f67a03-0e72-4024-bbe6-feadc07e4684-7e7d9167-5cfa-4440-a1cf-e450e4b4fdd2"",""user_id"":""a0bde645-dc9f-4a4c-bdda-5e702ae240d0"",""user"":{""id"":""a0bde645-dc9f-4a4c-bdda-5e702ae240d0"",""role"":""user"",""created_at"":""2021-11-16T15:00:40.846329Z"",""updated_at"":""2021-11-16T15:00:42.990126Z"",""last_active"":""2021-11-18T14:35:53.804115Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417578/ring/snowball_voiz2u.png"",""company"":""Coursera"",""firstName"":""Tal"",""industry"":""Information Technology and Services"",""lastName"":""Fogel"",""name"":""Tal Fogel""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:14:25.709101Z"",""updated_at"":""2021-11-16T16:14:25.709101Z""}]",[],undefined,undefined,1,messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f,2021-11-16T16:14:18.836Z,2021-11-16T16:16:17.553883Z,false,[],false,false,null,null,null,"{""+1"":2,""clap"":1}","{""+1"":2,""clap"":1}",2,1,2,1,"[{""id"":""b8d47878-41e0-4631-b2ec-e53182af585f-b3f3eb2b-f790-4e17-a853-09c6f58566e7"",""text"":""Same. I've struggled with this with every platform I've used."",""html"":""<p>Same. I’ve struggled with this with every platform I’ve used.</p>\n"",""type"":""reply"",""user"":{""id"":""b8d47878-41e0-4631-b2ec-e53182af585f"",""role"":""user"",""created_at"":""2021-11-16T15:02:59.627691Z"",""updated_at"":""2021-11-16T16:28:39.377716Z"",""last_active"":""2021-11-16T18:33:49.313362Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""lastName"":""Shockley"",""name"":""Tanya Shockley"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/football_klgqyy.png"",""title"":""Associate Director Marketing"",""company"":""Common App"",""country"":""US"",""firstName"":""Tanya""},""attachments"":[],""latest_reactions"":[],""own_reactions"":[],""reaction_counts"":{},""reaction_scores"":{},""parent_id"":""34f67a03-0e72-4024-bbe6-feadc07e4684-7e7d9167-5cfa-4440-a1cf-e450e4b4fdd2"",""reply_count"":0,""cid"":""messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f"",""created_at"":""2021-11-16T16:15:21.063Z"",""updated_at"":""2021-11-16T16:15:21.063Z"",""shadowed"":false,""mentioned_users"":[],""silent"":false,""pinned"":false,""pinned_at"":null,""pinned_by"":null,""pin_expires"":null}]",undefined,undefined,undefined,undefined
ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58,Massive kudos Bizzabo team- loved the last session and excited for this one :) ,"<p>Massive kudos Bizzabo team- loved the last session and excited for this one :)</p>
",regular,ac26ee73-d7c4-407c-9c91-810e054d0560,user,2021-11-16T14:08:44.663001Z,2021-11-16T14:12:16.424735Z,2021-11-16T16:52:34.830211Z,false,false,"[""708c9aea-63b1-47d9-92de-20d1094982b7""]",Dillon,Louise Dillon,"https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1637071809/hgiunmbxmlsdzssk68qr.jpg",Global Events & Partnerships Manager,Codility,GB,Louise,undefined,[],"[{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""35e6ca47-6805-4baf-8537-620579019f22"",""user"":{""id"":""35e6ca47-6805-4baf-8537-620579019f22"",""role"":""user"",""created_at"":""2021-11-15T19:01:45.595814Z"",""updated_at"":""2021-11-15T19:13:10.372656Z"",""last_active"":""2021-11-17T21:13:27.68158Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""company"":""Bizzabo"",""country"":""US"",""firstName"":""Veronica"",""lastName"":""Griffith"",""name"":""Veronica Griffith"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636986346/bdl4gxdywlyhhenqiosf.jpg"",""title"":""Senior Account Executive""},""type"":""hearts"",""score"":1,""created_at"":""2021-11-16T16:28:08.35948Z"",""updated_at"":""2021-11-16T16:28:08.35948Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""35e6ca47-6805-4baf-8537-620579019f22"",""user"":{""id"":""35e6ca47-6805-4baf-8537-620579019f22"",""role"":""user"",""created_at"":""2021-11-15T19:01:45.595814Z"",""updated_at"":""2021-11-15T19:13:10.372656Z"",""last_active"":""2021-11-17T21:13:27.68158Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""title"":""Senior Account Executive"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Veronica"",""lastName"":""Griffith"",""name"":""Veronica Griffith"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636986346/bdl4gxdywlyhhenqiosf.jpg""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:28:07.991572Z"",""updated_at"":""2021-11-16T16:28:07.991572Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""35e6ca47-6805-4baf-8537-620579019f22"",""user"":{""id"":""35e6ca47-6805-4baf-8537-620579019f22"",""role"":""user"",""created_at"":""2021-11-15T19:01:45.595814Z"",""updated_at"":""2021-11-15T19:13:10.372656Z"",""last_active"":""2021-11-17T21:13:27.68158Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""firstName"":""Veronica"",""lastName"":""Griffith"",""name"":""Veronica Griffith"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1636986346/bdl4gxdywlyhhenqiosf.jpg"",""title"":""Senior Account Executive"",""company"":""Bizzabo"",""country"":""US""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:28:07.5921Z"",""updated_at"":""2021-11-16T16:28:07.5921Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""251e9757-f447-4874-a5f1-b1365899a72f"",""user"":{""id"":""251e9757-f447-4874-a5f1-b1365899a72f"",""role"":""user"",""created_at"":""2021-11-16T14:58:45.231092Z"",""updated_at"":""2021-11-16T16:27:03.412272Z"",""last_active"":""2021-11-16T17:52:29.662841Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""country"":""US"",""firstName"":""Megan"",""industry"":""Non-profit Organizations"",""lastName"":""Rodgers"",""name"":""Megan Rodgers"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1637079992/mnzje4iyuo0bvsftptjv.jpg"",""title"":""PeaceCon@10 Associate"",""company"":""Alliance for Peacebuilding""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:17:17.879942Z"",""updated_at"":""2021-11-16T16:17:17.879942Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""fe2a21b1-df5e-49c4-a15f-0181592aa183"",""user"":{""id"":""fe2a21b1-df5e-49c4-a15f-0181592aa183"",""role"":""user"",""created_at"":""2021-11-15T20:39:44.228387Z"",""updated_at"":""2021-11-15T20:55:55.890008Z"",""last_active"":""2021-11-16T17:59:47.430643Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/q_auto:best,c_crop,g_custom/v1637009751/spkdkydqgfbjs7vnuyw7.jpg"",""title"":""Customer Success Manager"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Gigi"",""lastName"":""Yassine"",""name"":""Gigi Yassine""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:16:16.204996Z"",""updated_at"":""2021-11-16T16:16:16.204996Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""user"":{""id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""role"":""user"",""created_at"":""2021-11-16T14:19:23.139761Z"",""updated_at"":""2021-11-16T14:19:57.44031Z"",""last_active"":""2021-11-16T18:01:29.126561Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""company"":""Bizzabo"",""country"":""US"",""firstName"":""Adele"",""lastName"":""Garlasco"",""name"":""Adele Garlasco"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/v1626194875/fbqzba9rnm2w9ncmx8um.jpg"",""title"":""Enterprise CSM""},""type"":""hearts"",""score"":1,""created_at"":""2021-11-16T16:16:03.432068Z"",""updated_at"":""2021-11-16T16:16:03.432068Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""user"":{""id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""role"":""user"",""created_at"":""2021-11-16T14:19:23.139761Z"",""updated_at"":""2021-11-16T14:19:57.44031Z"",""last_active"":""2021-11-16T18:01:29.126561Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""lastName"":""Garlasco"",""name"":""Adele Garlasco"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/v1626194875/fbqzba9rnm2w9ncmx8um.jpg"",""title"":""Enterprise CSM"",""company"":""Bizzabo"",""country"":""US"",""firstName"":""Adele""},""type"":""fire"",""score"":1,""created_at"":""2021-11-16T16:16:02.956007Z"",""updated_at"":""2021-11-16T16:16:02.956007Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""user"":{""id"":""bf218898-fb4e-451f-8150-aa57f6367d49"",""role"":""user"",""created_at"":""2021-11-16T14:19:23.139761Z"",""updated_at"":""2021-11-16T14:19:57.44031Z"",""last_active"":""2021-11-16T18:01:29.126561Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""firstName"":""Adele"",""lastName"":""Garlasco"",""name"":""Adele Garlasco"",""photoUrl"":""https://res.cloudinary.com/bizzaboprod/image/upload/v1626194875/fbqzba9rnm2w9ncmx8um.jpg"",""title"":""Enterprise CSM"",""company"":""Bizzabo"",""country"":""US""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:16:02.287966Z"",""updated_at"":""2021-11-16T16:16:02.287966Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""user"":{""id"":""517231ce-d3a9-4b39-b352-75cd046ac60d"",""role"":""user"",""created_at"":""2021-11-16T14:38:11.358749Z"",""updated_at"":""2021-11-16T14:42:23.406943Z"",""last_active"":""2021-11-16T18:01:17.379479Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""country"":""US"",""firstName"":""Grady"",""lastName"":""Garrison"",""name"":""Grady Garrison"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/luck_axxo09.png"",""title"":""Account Development Manager"",""company"":""Bizzabo""},""type"":""hearts"",""score"":1,""created_at"":""2021-11-16T16:16:01.561826Z"",""updated_at"":""2021-11-16T16:16:01.561826Z""},{""message_id"":""ac26ee73-d7c4-407c-9c91-810e054d0560-15498420-4a7c-4aa8-a196-2f28cd0a2f58"",""user_id"":""c4ff41d5-70a2-4258-bad8-638521d823c4"",""user"":{""id"":""c4ff41d5-70a2-4258-bad8-638521d823c4"",""role"":""user"",""created_at"":""2021-11-16T15:00:43.632227Z"",""updated_at"":""2021-11-16T17:02:30.29231Z"",""last_active"":""2021-11-16T19:33:49.946418Z"",""banned"":false,""online"":false,""teams"":[""708c9aea-63b1-47d9-92de-20d1094982b7""],""company"":""Showcore"",""firstName"":""Jess"",""industry"":""Other"",""lastName"":""Gardin"",""name"":""Jess Gardin"",""photoUrl"":""https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417576/ring/8ball_x3x0sm.png""},""type"":""+1"",""score"":1,""created_at"":""2021-11-16T16:15:05.192885Z"",""updated_at"":""2021-11-16T16:15:05.192885Z""}]",[],5,5,0,messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f,2021-11-16T16:14:32.704Z,2021-11-16T16:28:08.362459Z,false,[],false,false,null,null,null,"{""+1"":5,""fire"":5,""hearts"":7}","{""+1"":5,""fire"":5,""hearts"":7}",5,undefined,5,undefined,undefined,7,7,undefined,undefined
06e7cc97-157d-41c6-8afd-8c2e84ad0bc3-46de436d-b747-4cc0-886d-d346aa62138d,looking forward to this session! ,"<p>looking forward to this session!</p>
",regular,06e7cc97-157d-41c6-8afd-8c2e84ad0bc3,user,2021-11-16T16:01:41.850575Z,2021-11-16T16:01:42.346587Z,2021-11-18T23:56:28.978235172Z,false,false,"[""708c9aea-63b1-47d9-92de-20d1094982b7""]",Allen,Karen Allen,https://bizzabo-demo-res.cloudinary.com/image/upload/v1630417577/ring/dog_gb7ntp.png,"Executive Assistant, Leadership Team",Wipfli,undefined,Karen,Accounting,[],[],[],undefined,undefined,0,messaging:5d4fae18-4f38-46f6-ac69-4e35190fc66f,2021-11-16T16:14:58.812Z,2021-11-16T16:14:58.812Z,false,[],false,false,null,null,null,{},{},undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
